Pager usage is off.
Output format is csv.
BEGIN
database_name,db_user,postgres_version,export_timestamp,transaction_read_only
tecdex_saas,postgres,"PostgreSQL 16.15 (Ubuntu 16.15-0ubuntu0.24.04.1) on x86_64-pc-linux-gnu, compiled by gcc (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0, 64-bit",2026-09-08 11:33:24.082996+00,on
DBN05_EXPORT_SECTION standards
standard_code,display_name,family,description,is_active,created_at,updated_at
ISO27001,ISO/IEC 27001 Information security management,information_security,"Sistema de gestion de seguridad de la informacion basado en riesgos, activos, controles y tratamiento.",t,2026-05-06 18:00:36.670084+00,2026-06-09 18:36:43.622399+00
ISO42001,ISO/IEC 42001 Artificial intelligence management,ai_management,"Sistema de gestion para gobernanza, riesgos, supervision, transparencia y operacion responsable de sistemas de IA.",t,2026-05-06 18:00:36.670084+00,2026-05-06 18:00:36.670084+00
ISO9001,ISO 9001 Quality management,quality_management,"Sistema de gestion de calidad para procesos, cliente, proveedores, no conformidades y mejora.",t,2026-05-06 18:00:36.670084+00,2026-06-09 18:36:43.622399+00
DBN05_EXPORT_SECTION standard_versions
standard_version_id,standard_code,version_code,display_name,publication_status,certifiable,replaces_version,effective_from,transition_until,source_policy,notes,is_active
e97cee1b-e6a4-455e-b365-d84c84922aba,ISO27001,2022,ISO/IEC 27001:2022,published,t,,2022-10-25,,copyright_safe_summary,Version certificable vigente para SGSI.,t
fdf7c96d-6beb-4e63-b963-5905bf7b7850,ISO42001,2023,ISO/IEC 42001:2023,published,t,,2023-12-18,,copyright_safe_summary,Version usada por el producto para gestion responsable de sistemas de IA.,t
c863eac0-86f7-478c-860d-56c04fe4b524,ISO9001,2015,ISO 9001:2015,published,t,,2015-09-15,,copyright_safe_summary,Version certificable vigente para gestion de calidad en esta fase.,t
011fd602-7b95-4152-ad39-4172e3363e43,ISO9001,2026_FDIS,ISO 9001:2026 FDIS - preparacion de transicion,transition_prep,f,2015,,,copyright_safe_summary,Version FDIS/draft para preparacion. No reemplaza ISO 9001:2015 ni habilita certificacion final.,t
DBN05_EXPORT_SECTION controls_catalog
qa_control_id,qa_standard_code,clause,category,description,source_type,is_active,base_control_id,created_at,updated_at
0d09f3fe-ba14-4882-9d0e-a90f94524f7b,011fd602-7b95-4152-ad39-4172e3363e43,ISO9001,2026_FDIS,QMS26-TR-04,Control de fuentes y supuestos,"Separar fuentes publicas, supuestos y decisiones internas para evitar afirmar requisitos finales.",governance,transicion,alta,mensual,Auditor interno,"Separar fuentes publicas, supuestos y decisiones internas para evitar afirmar requisitos finales.",t,2026-05-06 18:00:41.216731+00,2026-05-06 18:00:41.216731+00
9d661aad-dbe5-4dab-a2c0-87a1b99bd7f8,011fd602-7b95-4152-ad39-4172e3363e43,ISO9001,2026_FDIS,QMS26-TR-05,Evaluacion de impacto documental,Identificar documentos y registros que podrian requerir ajuste futuro.,analysis,documentos,media,trimestral,Responsable documental,Identificar documentos y registros que podrian requerir ajuste futuro.,t,2026-05-06 18:00:41.216731+00,2026-05-06 18:00:41.216731+00
83812983-e158-47de-8633-ff72d827367c,011fd602-7b95-4152-ad39-4172e3363e43,ISO9001,2026_FDIS,QMS26-TR-06,Evaluacion de impacto en procesos,"Analizar procesos que podrian necesitar cambios de criterio, indicador o evidencia.",analysis,procesos,media,trimestral,Responsable de procesos,"Analizar procesos que podrian necesitar cambios de criterio, indicador o evidencia.",t,2026-05-06 18:00:41.216731+00,2026-05-06 18:00:41.216731+00
ac1655b5-081f-4c49-800a-8a230f0931bf,011fd602-7b95-4152-ad39-4172e3363e43,ISO9001,2026_FDIS,QMS26-TR-07,Plan de preparacion reversible,Definir acciones preparatorias que no comprometan certificacion vigente ni datos operativos.,plan,transicion,alta,mensual,Direccion,Definir acciones preparatorias que no comprometan certificacion vigente ni datos operativos.,t,2026-05-06 18:00:41.216731+00,2026-05-06 18:00:41.216731+00
d3aeaa4a-4bf4-4632-a6e8-e4d546ba7e3f,011fd602-7b95-4152-ad39-4172e3363e43,ISO9001,2026_FDIS,QMS26-TR-08,Comunicacion de caveats internos,"Comunicar limites de uso de FDIS a usuarios, auditores internos y direccion.",communication,personas,alta,mensual,Responsable de calidad,"Comunicar limites de uso de FDIS a usuarios, auditores internos y direccion.",t,2026-05-06 18:00:41.216731+00,2026-05-06 18:00:41.216731+00
DBN05_EXPORT_SECTION iso_evidence_expectations
standard_code,version_code,control_code,evidence_name,evidence_type,description,required_level,freshness_days,validation_criteria,ai_review_guidance,created_at,updated_at
ISO27001,2022,ISMS-A5-01,Inventario de activos,register,"Activos, propietarios, criticidad y estado.",mandatory,90,"{""must_reference_security_scope"": true}","Revisar vigencia, alcance, propietario, evidencia tecnica y relacion con riesgos del SGSI.",2026-05-06 18:00:44.32149+00,2026-05-06 18:00:44.32149+00
ISO27001,2022,ISMS-A5-02,Matriz de clasificacion de informacion,register,Criterios y muestras de clasificacion.,recommended,365,"{""must_reference_security_scope"": true}","Revisar vigencia, alcance, propietario, evidencia tecnica y relacion con riesgos del SGSI.",2026-05-06 18:00:44.32149+00,2026-05-06 18:00:44.32149+00
ISO27001,2022,ISMS-A5-03,Evaluacion de proveedores,record,"Evaluacion de seguridad, acuerdos y seguimiento.",recommended,180,"{""must_reference_security_scope"": true}","Revisar vigencia, alcance, propietario, evidencia tecnica y relacion con riesgos del SGSI.",2026-05-06 18:00:44.32149+00,2026-05-06 18:00:44.32149+00
ISO27001,2022,ISMS-A5-04,Registro de incidentes,register,"Incidentes, respuesta, causa, impacto y lecciones.",mandatory,90,"{""must_reference_security_scope"": true}","Revisar vigencia, alcance, propietario, evidencia tecnica y relacion con riesgos del SGSI.",2026-05-06 18:00:44.32149+00,2026-05-06 18:00:44.32149+00
ISO27001,2022,ISMS-A5-05,Plan de continuidad o recuperacion,plan,"Objetivos, escenarios, responsables y pruebas.",recommended,365,"{""must_reference_security_scope"": true}","Revisar vigencia, alcance, propietario, evidencia tecnica y relacion con riesgos del SGSI.",2026-05-06 18:00:44.32149+00,2026-05-06 18:00:44.32149+00
ISO27001,2022,ISMS-A6-01,Registro de capacitacion en seguridad,record,"Cursos, asistentes, fechas y evaluacion.",recommended,365,"{""must_reference_security_scope"": true}","Revisar vigencia, alcance, propietario, evidencia tecnica y relacion con riesgos del SGSI.",2026-05-06 18:00:44.32149+00,2026-05-06 18:00:44.32149+00
ISO27001,2022,ISMS-A7-01,Registro de acceso fisico,record,Control de ingreso y autorizaciones a areas sensibles.,optional,180,"{""must_reference_security_scope"": true}","Revisar vigencia, alcance, propietario, evidencia tecnica y relacion con riesgos del SGSI.",2026-05-06 18:00:44.32149+00,2026-05-06 18:00:44.32149+00
ISO27001,2022,ISMS-A8-01,Revision de accesos,record,"Altas, bajas, cambios y revision de privilegios.",mandatory,90,"{""must_reference_security_scope"": true}","Revisar vigencia, alcance, propietario, evidencia tecnica y relacion con riesgos del SGSI.",2026-05-06 18:00:44.32149+00,2026-05-06 18:00:44.32149+00
ISO27001,2022,ISMS-A8-02,Configuracion MFA o autenticacion fuerte,evidence,Politica o reporte que demuestre autenticacion fuerte.,recommended,90,"{""must_reference_security_scope"": true}","Revisar vigencia, alcance, propietario, evidencia tecnica y relacion con riesgos del SGSI.",2026-05-06 18:00:44.32149+00,2026-05-06 18:00:44.32149+00
ISO27001,2022,ISMS-A8-03,Reporte de vulnerabilidades,report,"Hallazgos, criticidad, tratamiento y fechas.",mandatory,60,"{""must_reference_security_scope"": true}","Revisar vigencia, alcance, propietario, evidencia tecnica y relacion con riesgos del SGSI.",2026-05-06 18:00:44.32149+00,2026-05-06 18:00:44.32149+00
ISO27001,2022,ISMS-A8-04,Reporte de backup y restauracion,record,Ejecucion de respaldos y prueba de restauracion.,mandatory,90,"{""must_reference_security_scope"": true}","Revisar vigencia, alcance, propietario, evidencia tecnica y relacion con riesgos del SGSI.",2026-05-06 18:00:44.32149+00,2026-05-06 18:00:44.32149+00
ISO27001,2022,ISMS-A8-05,Reporte de monitoreo y logs,report,"Alertas, eventos revisados y acciones.",recommended,60,"{""must_reference_security_scope"": true}","Revisar vigencia, alcance, propietario, evidencia tecnica y relacion con riesgos del SGSI.",2026-05-06 18:00:44.32149+00,2026-05-06 18:00:44.32149+00
ISO27001,2022,ISMS-A8-06,Evidencia de cifrado,evidence,"Configuracion, politica o muestra de proteccion de datos.",recommended,180,"{""must_reference_security_scope"": true}","Revisar vigencia, alcance, propietario, evidencia tecnica y relacion con riesgos del SGSI.",2026-05-06 18:00:44.32149+00,2026-05-06 18:00:44.32149+00
ISO27001,2022,ISMS-A8-07,Registro de cambios seguros,record,"Aprobacion, pruebas, despliegue y rollback.",recommended,90,"{""must_reference_security_scope"": true}","Revisar vigencia, alcance, propietario, evidencia tecnica y relacion con riesgos del SGSI.",2026-05-06 18:00:44.32149+00,2026-05-06 18:00:44.32149+00
ISO27001,2022,ISMS-CTX-01,Alcance del SGSI,document,"Alcance con procesos, activos, ubicaciones y dependencias.",mandatory,365,"{""must_reference_security_scope"": true}","Revisar vigencia, alcance, propietario, evidencia tecnica y relacion con riesgos del SGSI.",2026-05-06 18:00:44.32149+00,2026-05-06 18:00:44.32149+00
ISO27001,2022,ISMS-LDR-01,Politica de seguridad aprobada,policy,"Politica vigente, comunicada y disponible.",mandatory,365,"{""must_reference_security_scope"": true}","Revisar vigencia, alcance, propietario, evidencia tecnica y relacion con riesgos del SGSI.",2026-05-06 18:00:44.32149+00,2026-05-06 18:00:44.32149+00
ISO27001,2022,ISMS-OPS-01,Registro de riesgos de seguridad,register,Riesgos evaluados por activo o proceso con responsables.,mandatory,90,"{""must_reference_security_scope"": true}","Revisar vigencia, alcance, propietario, evidencia tecnica y relacion con riesgos del SGSI.",2026-05-06 18:00:44.32149+00,2026-05-06 18:00:44.32149+00
ISO27001,2022,ISMS-OPS-02,Declaracion de aplicabilidad SoA,register,"Controles aplicables, justificaciones y estado de implementacion.",mandatory,180,"{""must_reference_security_scope"": true}","Revisar vigencia, alcance, propietario, evidencia tecnica y relacion con riesgos del SGSI.",2026-05-06 18:00:44.32149+00,2026-05-06 18:00:44.32149+00
ISO27001,2022,ISMS-PLN-01,Metodologia de riesgos,document,"Criterios de evaluacion, aceptacion y tratamiento.",mandatory,365,"{""must_reference_security_scope"": true}","Revisar vigencia, alcance, propietario, evidencia tecnica y relacion con riesgos del SGSI.",2026-05-06 18:00:44.32149+00,2026-05-06 18:00:44.32149+00
ISO42001,2023,AIMS-CTX-01,Alcance del sistema IA,document,"Sistemas IA, procesos, usuarios, datos y proveedores cubiertos.",mandatory,365,"{""must_reference_ai_system"": true}","Revisar sistema IA cubierto, responsable, datos usados, riesgo, supervision humana y monitoreo.",2026-05-06 18:00:52.968744+00,2026-05-06 18:00:52.968744+00
ISO42001,2023,AIMS-EVL-01,Reporte de monitoreo de sesgo y desempeno,report,"Metricas, alertas, drift, sesgo y acciones.",mandatory,90,"{""must_reference_ai_system"": true}","Revisar sistema IA cubierto, responsable, datos usados, riesgo, supervision humana y monitoreo.",2026-05-06 18:00:52.968744+00,2026-05-06 18:00:52.968744+00
ISO42001,2023,AIMS-EVL-02,Informe de auditoria interna IA,audit_record,"Hallazgos, evidencias, conclusiones y acciones.",recommended,365,"{""must_reference_ai_system"": true}","Revisar sistema IA cubierto, responsable, datos usados, riesgo, supervision humana y monitoreo.",2026-05-06 18:00:52.968744+00,2026-05-06 18:00:52.968744+00
ISO42001,2023,AIMS-IMP-01,Registro de incidentes o desviaciones IA,register,"Eventos, impacto, causa, accion y verificacion.",mandatory,90,"{""must_reference_ai_system"": true}","Revisar sistema IA cubierto, responsable, datos usados, riesgo, supervision humana y monitoreo.",2026-05-06 18:00:52.968744+00,2026-05-06 18:00:52.968744+00
ISO42001,2023,AIMS-LDR-01,Politica de IA responsable,policy,Politica aprobada con principios y limites de uso.,mandatory,365,"{""must_reference_ai_system"": true}","Revisar sistema IA cubierto, responsable, datos usados, riesgo, supervision humana y monitoreo.",2026-05-06 18:00:52.968744+00,2026-05-06 18:00:52.968744+00
ISO42001,2023,AIMS-LDR-02,Matriz de roles IA,register,"Duenos, aprobadores, responsables de datos, riesgos y monitoreo.",recommended,180,"{""must_reference_ai_system"": true}","Revisar sistema IA cubierto, responsable, datos usados, riesgo, supervision humana y monitoreo.",2026-05-06 18:00:52.968744+00,2026-05-06 18:00:52.968744+00
ISO42001,2023,AIMS-OPS-01,Inventario de sistemas IA,register,"Sistemas, finalidad, modelo, datos, criticidad y estado.",mandatory,90,"{""must_reference_ai_system"": true}","Revisar sistema IA cubierto, responsable, datos usados, riesgo, supervision humana y monitoreo.",2026-05-06 18:00:52.968744+00,2026-05-06 18:00:52.968744+00
ISO42001,2023,AIMS-OPS-02,Evaluacion de impacto IA,report,"Impactos en personas, procesos, privacidad, seguridad y calidad.",mandatory,180,"{""must_reference_ai_system"": true}","Revisar sistema IA cubierto, responsable, datos usados, riesgo, supervision humana y monitoreo.",2026-05-06 18:00:52.968744+00,2026-05-06 18:00:52.968744+00
ISO42001,2023,AIMS-OPS-03,Ficha de datos usados por IA,record,"Origen, autorizacion, sensibilidad, calidad y retencion de datos.",recommended,180,"{""must_reference_ai_system"": true}","Revisar sistema IA cubierto, responsable, datos usados, riesgo, supervision humana y monitoreo.",2026-05-06 18:00:52.968744+00,2026-05-06 18:00:52.968744+00
ISO42001,2023,AIMS-OPS-04,Matriz de supervision humana,register,"Puntos de revision, aprobacion, bloqueo y escalamiento.",mandatory,180,"{""must_reference_ai_system"": true}","Revisar sistema IA cubierto, responsable, datos usados, riesgo, supervision humana y monitoreo.",2026-05-06 18:00:52.968744+00,2026-05-06 18:00:52.968744+00
ISO42001,2023,AIMS-OPS-05,Ficha de transparencia IA,document,"Informacion para usuarios, limitaciones y explicacion operacional.",recommended,180,"{""must_reference_ai_system"": true}","Revisar sistema IA cubierto, responsable, datos usados, riesgo, supervision humana y monitoreo.",2026-05-06 18:00:52.968744+00,2026-05-06 18:00:52.968744+00
ISO42001,2023,AIMS-OPS-06,Evaluacion de proveedor IA,record,"Proveedor, contrato, datos compartidos, riesgos y monitoreo.",recommended,180,"{""must_reference_ai_system"": true}","Revisar sistema IA cubierto, responsable, datos usados, riesgo, supervision humana y monitoreo.",2026-05-06 18:00:52.968744+00,2026-05-06 18:00:52.968744+00
ISO42001,2023,AIMS-OPS-07,Reglas de uso de IA generativa,policy,"Usos permitidos, datos prohibidos y revision humana.",mandatory,180,"{""must_reference_ai_system"": true}","Revisar sistema IA cubierto, responsable, datos usados, riesgo, supervision humana y monitoreo.",2026-05-06 18:00:52.968744+00,2026-05-06 18:00:52.968744+00
ISO42001,2023,AIMS-PLN-01,Registro de riesgos IA,register,Riesgos de IA evaluados con tratamiento y responsable.,mandatory,90,"{""must_reference_ai_system"": true}","Revisar sistema IA cubierto, responsable, datos usados, riesgo, supervision humana y monitoreo.",2026-05-06 18:00:52.968744+00,2026-05-06 18:00:52.968744+00
ISO9001,2015,QMS-CTX-01,Analisis de contexto,document,"Matriz o informe con factores internos, externos y partes interesadas.",mandatory,365,"{""must_reference_control"": true}","Verificar vigencia, aprobacion, trazabilidad y relacion con el control evaluado.",2026-05-06 18:10:49.582331+00,2026-05-06 18:10:49.582331+00
ISO9001,2015,QMS-CTX-02,Declaracion de alcance,document,"Alcance aprobado con limites, procesos, ubicaciones y justificaciones.",mandatory,365,"{""must_reference_control"": true}","Verificar vigencia, aprobacion, trazabilidad y relacion con el control evaluado.",2026-05-06 18:10:49.582331+00,2026-05-06 18:10:49.582331+00
ISO9001,2015,QMS-CTX-03,Mapa de procesos,diagram,"Mapa con procesos, duenos, indicadores e interacciones.",recommended,365,"{""must_reference_control"": true}","Verificar vigencia, aprobacion, trazabilidad y relacion con el control evaluado.",2026-05-06 18:10:49.582331+00,2026-05-06 18:10:49.582331+00
ISO9001,2015,QMS-EVL-02,Programa e informe de auditoria interna,audit_record,"Plan, hallazgos, evidencias y conclusiones de auditoria.",mandatory,365,"{""must_reference_control"": true}","Verificar vigencia, aprobacion, trazabilidad y relacion con el control evaluado.",2026-05-06 18:10:49.582331+00,2026-05-06 18:10:49.582331+00
ISO9001,2015,QMS-EVL-03,Acta de revision por la direccion,record,"Entradas, decisiones, acciones, recursos y responsables.",mandatory,365,"{""must_reference_control"": true}","Verificar vigencia, aprobacion, trazabilidad y relacion con el control evaluado.",2026-05-06 18:10:49.582331+00,2026-05-06 18:10:49.582331+00
ISO9001,2015,QMS-IMP-01,Registro de no conformidades,register,"Hallazgo, causa, accion, responsable, plazo y eficacia.",mandatory,90,"{""must_reference_control"": true}","Verificar vigencia, aprobacion, trazabilidad y relacion con el control evaluado.",2026-05-06 18:10:49.582331+00,2026-05-06 18:10:49.582331+00
ISO9001,2015,QMS-LDR-01,Politica de calidad aprobada,policy,"Politica vigente, comunicada y disponible.",mandatory,365,"{""must_reference_control"": true}","Verificar vigencia, aprobacion, trazabilidad y relacion con el control evaluado.",2026-05-06 18:10:49.582331+00,2026-05-06 18:10:49.582331+00
ISO9001,2015,QMS-OPS-01,Plan operacional o procedimiento clave,procedure,"Criterios operativos, recursos y controles de proceso.",recommended,365,"{""must_reference_control"": true}","Verificar vigencia, aprobacion, trazabilidad y relacion con el control evaluado.",2026-05-06 18:10:49.582331+00,2026-05-06 18:10:49.582331+00
ISO9001,2015,QMS-OPS-02,Evaluacion de proveedores,record,"Criterios, resultados y decision de aprobacion o seguimiento.",recommended,180,"{""must_reference_control"": true}","Verificar vigencia, aprobacion, trazabilidad y relacion con el control evaluado.",2026-05-06 18:10:49.582331+00,2026-05-06 18:10:49.582331+00
ISO9001,2015,QMS-PLN-01,Matriz de riesgos y oportunidades,register,"Registro con evaluacion, tratamiento, responsables y estado.",mandatory,180,"{""must_reference_control"": true}","Verificar vigencia, aprobacion, trazabilidad y relacion con el control evaluado.",2026-05-06 18:10:49.582331+00,2026-05-06 18:10:49.582331+00
ISO9001,2015,QMS-PLN-02,Tablero de objetivos de calidad,kpi,"Objetivos medibles con metas, responsables y avance.",mandatory,90,"{""must_reference_control"": true}","Verificar vigencia, aprobacion, trazabilidad y relacion con el control evaluado.",2026-05-06 18:10:49.582331+00,2026-05-06 18:10:49.582331+00
ISO9001,2015,QMS-SUP-01,Matriz de competencias,register,"Competencias requeridas, brechas y acciones de formacion.",recommended,365,"{""must_reference_control"": true}","Verificar vigencia, aprobacion, trazabilidad y relacion con el control evaluado.",2026-05-06 18:10:49.582331+00,2026-05-06 18:10:49.582331+00
ISO9001,2015,QMS-SUP-02,Listado maestro de documentos,register,"Documentos controlados con version, aprobador y estado.",mandatory,90,"{""must_reference_control"": true}","Verificar vigencia, aprobacion, trazabilidad y relacion con el control evaluado.",2026-05-06 18:10:49.582331+00,2026-05-06 18:10:49.582331+00
ISO9001,2026_FDIS,QMS26-TR-01,Declaracion de no certificabilidad,document,Documento interno que indica que 2026_FDIS no es certificacion final.,mandatory,90,"{""certifiable"": false, ""transition_only"": true}",Confirmar que la evidencia declara preparacion de transicion y no certificacion final.,2026-05-06 18:00:41.22778+00,2026-05-06 18:00:41.22778+00
ISO9001,2026_FDIS,QMS26-TR-02,Acta de comite de transicion,record,"Acta con responsables, decisiones y seguimiento.",recommended,90,"{""certifiable"": false, ""transition_only"": true}",Confirmar que la evidencia declara preparacion de transicion y no certificacion final.,2026-05-06 18:00:41.22778+00,2026-05-06 18:00:41.22778+00
ISO9001,2026_FDIS,QMS26-TR-03,Matriz preliminar de transicion,register,Crosswalk preliminar desde ISO 9001:2015 hacia temas FDIS.,recommended,60,"{""certifiable"": false, ""transition_only"": true}",Confirmar que la evidencia declara preparacion de transicion y no certificacion final.,2026-05-06 18:00:41.22778+00,2026-05-06 18:00:41.22778+00
ISO9001,2026_FDIS,QMS26-TR-04,Registro de fuentes y supuestos,register,"Fuentes, fecha de consulta, supuestos y limitaciones.",mandatory,60,"{""certifiable"": false, ""transition_only"": true}",Confirmar que la evidencia declara preparacion de transicion y no certificacion final.,2026-05-06 18:00:41.22778+00,2026-05-06 18:00:41.22778+00
ISO9001,2026_FDIS,QMS26-TR-05,Inventario documental impactado,register,Lista de documentos posiblemente afectados y prioridad.,recommended,120,"{""certifiable"": false, ""transition_only"": true}",Confirmar que la evidencia declara preparacion de transicion y no certificacion final.,2026-05-06 18:00:41.22778+00,2026-05-06 18:00:41.22778+00
ISO9001,2026_FDIS,QMS26-TR-06,Analisis de impacto en procesos,report,"Procesos, cambios probables, riesgos y duenos.",recommended,120,"{""certifiable"": false, ""transition_only"": true}",Confirmar que la evidencia declara preparacion de transicion y no certificacion final.,2026-05-06 18:00:41.22778+00,2026-05-06 18:00:41.22778+00
ISO9001,2026_FDIS,QMS26-TR-07,Plan de preparacion reversible,plan,Acciones preparatorias con responsables y caveats.,mandatory,90,"{""certifiable"": false, ""transition_only"": true}",Confirmar que la evidencia declara preparacion de transicion y no certificacion final.,2026-05-06 18:00:41.22778+00,2026-05-06 18:00:41.22778+00
ISO9001,2026_FDIS,QMS26-TR-08,Comunicacion interna de caveats,record,Evidencia de comunicacion sobre limites de uso FDIS.,recommended,90,"{""certifiable"": false, ""transition_only"": true}",Confirmar que la evidencia declara preparacion de transicion y no certificacion final.,2026-05-06 18:00:41.22778+00,2026-05-06 18:00:41.22778+00
DBN05_EXPORT_SECTION version_coverage
standard_code,version_code,publication_status,source_policy,is_active,control_rows,active_control_rows
ISO27001,2022,published,copyright_safe_summary,t,21,21
ISO42001,2023,published,copyright_safe_summary,t,16,16
ISO9001,2015,published,copyright_safe_summary,t,16,16
ISO9001,2026_FDIS,transition_prep,copyright_safe_summary,t,8,8
DBN05_EXPORT_SECTION data_quality
check_name,result
catalog_missing_clause,0
catalog_duplicate_natural_codes,16
mapping_duplicate_groups,0
iso_control_missing_code_or_title,0
iso_control_duplicate_version_codes,0
iso_control_unresolved_version,0
evidence_unresolved_control,0
ROLLBACK
